pl_name,pl_radj,pl_bmassj,pl_orbper,st_teff
Kepler-1856 b,0.155,0.01150,1.30200005,4948.00
Kepler-1705 c,0.183,0.01705,11.28000000,6312.00
HD 79181 b,1.260,0.64000,273.10000000,4862.00
HD 161178 b,1.260,0.57000,279.30000000,4786.00
KOI-4777.01,0.045,0.31212,0.41200000,3515.00
OGLE-2018-BLG-1428L b,1.250,0.77000,,
Kepler-98 b,0.178,0.01100,1.54168000,5539.00
Kepler-1875 b,0.288,0.03300,34.45859909,6161.00
Kepler-1860 b,0.102,0.00487,12.73719978,5420.00
Kepler-1832 b,0.109,0.00637,3.13878989,5242.00
Kepler-1866 b,0.186,0.01570,11.66009998,5791.00
OGLE-2015-BLG-1649L b,1.180,2.54000,,
KOI-351 g,0.723,0.80000,210.60697000,6080.00
Kepler-846 b,0.221,0.02110,19.80792185,5579.00
Kepler-1669 d,0.143,0.00624,4.72941177,4224.00
Kepler-1819 b,0.348,0.04560,16.48690033,6090.00
Kepler-381 c,0.100,0.00459,13.39163500,6152.00
Kepler-595 c,0.090,0.01038,12.38602000,5138.50
Kepler-1715 b,0.369,0.05040,35.59730148,6212.00
Kepler-123 c,0.132,0.00879,26.69507400,6089.00
Kepler-372 c,0.186,0.01580,20.05376300,6509.00
Kepler-402 c,0.139,0.00961,6.12482100,6090.00
Kepler-404 c,0.153,0.01130,14.75116600,5654.00
Kepler-1744 b,0.336,0.04290,37.10110092,5986.00
Kepler-296 e,0.136,0.00930,34.14211000,3740.00
Kepler-310 b,0.106,0.00570,13.93069800,5797.00
Kepler-1022 b,0.211,0.01940,10.99469878,4445.00
K2-244 b,0.156,0.01170,21.06884000,5677.00
Kepler-1849 b,0.213,0.01980,57.29290009,4806.00
Kepler-1850 b,0.065,0.00098,1.38580000,4239.00
Kepler-2001 b,0.106,0.00352,1.09001100,5081.00
Kepler-2001 c,0.364,0.01250,14.09258319,5081.00
Kepler-1870 b,0.187,0.01590,3.60694003,5508.00
Kepler-1871 b,0.216,0.02030,1.95270002,5741.00
K2-72 e,0.115,0.00696,24.15886800,3360.47
K2-59 b,0.215,0.02010,20.69210000,5055.00
Kepler-1953 b,0.115,0.00692,6.24565983,4858.00
Kepler-1946 b,0.222,0.02120,3.03519011,5505.00
Kepler-1965 b,0.121,0.00756,41.86869812,5852.00
Kepler-1967 b,0.065,0.00099,7.28169012,4970.00
Kepler-1916 b,0.234,0.02310,31.25429916,6246.00
Kepler-633 b,0.145,0.01040,8.50340718,5899.00
HAT-P-53 b,1.318,1.48400,1.96162410,5956.00
TOI-125 b,0.243,0.02989,4.65382000,5320.00
TOI-532 b,0.519,0.19350,2.32665080,3927.00
K2-151 b,0.133,0.00889,3.83547600,3695.00
Kepler-1892 b,0.164,0.01270,6.33123016,5383.00
HD 4760 b,1.100,13.90000,434.00000000,4076.00
HD 68988 c,1.090,15.00000,16000.00000000,5883.41
HD 24085 b,0.309,0.03713,2.04550000,6034.00
HD 235088 b,0.182,0.01520,7.43413930,5037.00
TOI-1064 c,0.237,0.00787,12.22657400,4734.00
Kepler-768 b,0.160,0.01210,11.39100250,5108.00
Kepler-363 b,0.103,0.00521,3.61456800,5593.00
Kepler-307 c,0.196,0.01145,13.07290000,5367.00
Kepler-332 c,0.097,0.00416,15.99562200,4955.00
Kepler-342 d,0.222,0.02130,39.45935700,6175.00
Kepler-364 b,0.138,0.00951,25.74571800,6108.00
TOI-431 d,0.294,0.03115,12.46103000,4850.00
K2-390 b,0.416,0.06170,3.31279200,5558.00
HD 93963 A b,0.120,0.02454,1.03913530,5987.00
HD 93963 A c,0.288,0.06041,3.64513980,5987.00
K2-223 b,0.079,0.00201,0.50557000,5859.00
Kepler-112 c,0.214,0.02000,28.57426300,5544.00
WASP-157 b,0.998,0.57400,3.95162300,5772.00
Kepler-1913 b,0.135,0.00918,14.19600010,6214.00
Kepler-1914 b,0.263,0.02820,30.82789993,5982.00
Kepler-1917 b,0.169,0.01330,12.90240002,5530.00
Kepler-27 c,0.437,13.80000,31.33090000,5400.00
Kepler-1035 b,0.104,0.00537,2.71407755,5763.00
Kepler-227 c,0.271,0.02980,54.41869400,5854.00
Kepler-1956 b,0.097,0.00416,5.94371986,4391.00
Kepler-1130 b,0.071,0.00137,5.45298175,5403.00
Kepler-385 c,0.271,0.04200,15.16316100,6326.00
Kepler-324 b,0.102,0.00489,4.38531500,5194.00
Kepler-352 c,0.111,0.00651,16.33299500,5212.00
Kepler-352 d,0.072,0.00141,6.88727999,5208.00
Kepler-238 d,0.274,0.03030,13.23354900,5751.00
Kepler-238 b,0.154,0.01150,2.09087600,5751.00
nu Oph c,1.070,24.66200,3184.83000000,4886.00
K2-43 b,0.402,0.05830,3.47114900,3840.60
K2-180 b,0.225,0.03600,8.86565110,5306.00
OGLE-2012-BLG-0026L b,0.688,0.14500,,
Ross 458 c,1.250,6.00000,,3646.00
OGLE-2014-BLG-0676L b,1.160,3.68000,,
KMT-2017-BLG-1003L b,0.190,0.01633,,
KMT-2021-BLG-0748L b,1.280,0.45000,,
KMT-2019-BLG-2974L b,1.010,0.28000,,
Kepler-1411 b,0.252,0.02630,86.11508880,5664.00
Kepler-172 e,0.246,0.02530,35.11873600,5526.00
Kepler-1254 c,0.116,0.00705,3.60084276,4985.00
Kepler-154 d,0.343,0.04440,20.54981883,5769.00
Kepler-1520 b,0.515,0.08850,0.65355357,4677.00
Kepler-652 b,0.222,0.02130,4.18200253,5490.00
Kepler-1541 b,0.103,0.00521,8.40691199,5282.00
GJ 1148 b,1.070,0.30425,41.38000000,3287.00
HD 187123 b,1.270,0.52300,3.09658280,5790.00
HD 216536 b,1.230,1.05000,148.60001000,4639.00
Kepler-482 b,0.211,0.01940,56.35418576,4871.00
Kepler-87 b,1.204,1.02000,114.73635000,5600.00
K2-33 b,0.450,3.70000,5.42486500,3540.00
Kepler-1537 b,0.105,0.00553,1.44445380,5079.00
Kepler-684 b,0.300,0.03540,6.77030201,5493.00
Kepler-1295 b,0.138,0.00951,3.81371974,5486.00
Kepler-204 c,0.160,0.01210,25.66059300,5812.00
Kepler-250 c,0.203,0.01830,7.15680400,5160.00
PSR B1620-26 b,1.180,2.50000,,
Kepler-131 b,0.215,0.05100,16.09200000,5685.00
Kepler-340 b,0.226,0.02180,14.84438700,6620.00
TYC 0434-04538-1 b,1.140,6.10000,193.20000000,4679.00
Kepler-268 c,0.302,0.03570,83.44639300,6081.00
Kepler-250 d,0.194,0.01700,17.64831200,5160.00
Kepler-1772 b,0.240,0.02420,3.21509004,5541.00
Kepler-1791 b,0.278,0.03120,7.72086000,5887.00
Kepler-1796 b,0.245,0.02520,29.45579910,6036.00
Kepler-1761 b,0.124,0.00791,4.04354000,3871.00
Kepler-1768 b,0.199,0.01770,15.13589954,6050.00
Kepler-1797 b,0.273,0.03010,23.35939980,6244.00
K2-54 b,0.103,0.00505,9.78430000,3798.00
Kepler-1039 b,0.130,0.00859,0.93488424,4870.00
Kepler-1028 b,0.119,0.00733,2.51462432,5522.00
Kepler-106 b,0.073,0.01668,6.16486000,5858.00
Kepler-1246 b,0.121,0.00761,11.32271513,4611.00
Kepler-130 c,0.259,0.02750,27.50868000,5879.00
Kepler-147 b,0.136,0.00930,12.61058400,6012.00
Wolf 1061 b,0.108,0.00601,4.88690000,3342.00
Kepler-48 b,0.168,0.01240,4.77800000,5194.00
Kepler-277 b,0.261,0.27500,17.32400000,5946.00
USco CTIO 108 b,1.100,14.00000,,2700.00
Kepler-754 b,0.179,0.01480,14.55962370,5935.00
Kepler-261 c,0.178,0.01470,24.57085800,5098.00
Kepler-266 c,0.347,0.04530,107.72360100,5885.00
Kepler-273 b,0.134,0.00899,2.93653200,5626.00
Kepler-284 b,0.200,0.01780,12.69914900,5615.00
Kepler-270 b,0.179,0.01480,11.47609400,6067.00
K2-259 b,0.207,0.01890,15.48043000,6059.00
K2-183 d,0.205,0.01860,22.62034400,5482.00
K2-32 b,0.473,0.04720,8.99200000,5271.00
Kepler-217 d,0.118,0.00724,3.88689525,6341.00
Kepler-364 c,0.192,0.01660,59.98062700,6108.00
Kepler-135 c,0.103,0.00521,11.44870800,6090.00
Kepler-1459 b,0.121,0.00761,62.86916110,4828.00
Kepler-1365 b,0.082,0.00227,7.69993485,5770.00
Kepler-1193 b,0.118,0.00724,2.83265213,5908.00
Kepler-1415 b,0.115,0.00696,0.63642408,5267.00
Kepler-1433 b,0.139,0.00961,4.13592271,6097.00
Kepler-24 e,0.248,0.02560,18.99835500,5897.00
PSR J1719-1438 b,,1.20000,0.09070629,4500.00
Kepler-1232 b,0.172,0.01380,26.78391830,5471.00
Kepler-310 c,0.302,0.03570,56.47542000,5797.00
Kepler-350 c,0.277,0.01900,17.84900000,6492.30
Kepler-443 b,0.210,0.01900,177.66930000,4723.00
Kepler-33 c,0.285,0.00123,13.17562000,5904.00
Kepler-398 b,0.083,0.00236,4.08142300,4493.00
Kepler-439 b,0.200,0.01780,178.13960000,5431.00
Kepler-370 b,0.142,0.00993,4.57953000,5852.00
Kepler-1464 c,0.089,0.00306,5.32786292,5828.00
Kepler-1152 b,0.078,0.00186,1.64680191,3964.00
Kepler-1376 b,0.094,0.00364,5.30880656,5659.00
Kepler-1033 b,0.224,0.02150,7.56052806,5547.00
Kepler-1093 b,0.174,0.01400,25.08246260,6166.00
Kepler-1304 b,0.204,0.01840,16.12888530,5259.00
BD-08 2823 c,1.110,0.33000,237.60000000,4746.00
Kepler-1598 b,0.085,0.00254,4.34195123,5940.00
HD 180314 b,1.080,20.13000,396.03000000,4924.00
Kepler-736 b,0.261,0.02800,3.60147201,5217.00
Kepler-708 b,0.261,0.02800,3.16789194,5692.00
Kepler-697 b,0.368,0.05020,3.70987065,5513.00
Kepler-727 b,0.226,0.02180,5.15448442,5441.00
Kepler-587 b,0.199,0.01760,10.94027841,5549.00
Kepler-622 b,0.190,0.01630,14.28226676,4201.00
Kepler-325 d,0.249,0.02580,38.71518500,5752.00
Kepler-1884 b,0.162,0.01240,8.98832035,5984.00
Kepler-177 c,0.779,0.04625,49.40926000,5732.00
Kepler-203 c,0.220,2.36000,5.37064700,5821.00
K2-138 d,0.213,0.02492,5.40479000,5356.30
Kepler-1090 b,0.201,0.01790,198.68017900,5321.00
Kepler-1090 c,0.294,0.03420,42.42720032,5330.00
Kepler-169 b,0.101,0.00474,3.25061900,4997.00
Kepler-174 b,0.175,0.01420,13.98179000,4880.00
Kepler-251 d,0.247,0.02550,30.13300100,5526.00
GJ 422 b,0.297,0.03483,20.12900000,3323.00
Kepler-781 b,0.258,0.02740,13.21407320,5162.00
Kepler-643 b,0.906,1.01000,16.33889626,4908.00
Kepler-636 b,0.397,0.05700,16.08066115,5203.00
Kepler-903 c,0.226,0.02180,62.92285570,5682.00
Kepler-256 c,0.192,0.01660,3.38802000,5551.00
Kepler-1599 b,0.145,0.01020,122.36355300,5767.00
Kepler-199 b,0.277,0.03100,23.63760400,5644.00
Kepler-170 c,0.255,0.02690,16.66586300,5679.00
Kepler-1565 b,0.106,0.00570,1.53818844,4940.00
Kepler-553 b,0.413,0.06090,4.03046804,5266.00
Kepler-1147 b,0.233,0.02300,10.62784997,5941.00
HD 82943 c,1.200,1.95900,220.07800000,5935.00
HU Aqr AB b,1.140,5.90000,2390.00000000,5952.00
Kepler-1026 b,0.197,0.01740,36.51560530,4948.00
Kepler-837 b,0.228,0.02230,16.56059504,5403.00
HD 75784 b,1.230,1.00000,341.20000000,4867.00
CoRoT-8 b,0.570,0.22000,6.21229000,5080.00
Kepler-69 c,0.153,0.01120,242.46130000,5638.00
K2-356 b,0.204,0.01840,21.02673660,5568.00
K2-357 b,0.332,0.04200,16.34886370,5794.00
K2-392 b,0.165,0.01280,15.39872300,5726.00
Kepler-1266 b,0.230,0.02260,28.47474800,5044.00
Kepler-1600 c,0.173,0.01390,7.29804993,5119.00
Kepler-1424 b,0.103,0.00521,29.60917440,5838.00
Kepler-604 b,0.231,0.02270,25.85501786,5890.00
Kepler-1455 b,0.193,0.01670,49.27676400,4075.00
K2-64 b,0.185,0.01550,6.53044000,5312.00
K2-73 b,0.219,0.02070,7.49543000,5922.00
Kepler-222 c,0.414,0.06120,10.08881000,5433.00
Kepler-1802 b,0.149,0.01080,15.45020008,4245.00
Kepler-1820 b,0.278,0.03120,31.03249931,5841.00
Kepler-1831 b,0.176,0.01430,5.78387022,6063.00
Kepler-1833 b,0.116,0.00705,6.89212990,6164.00
Kepler-1835 b,0.315,0.03850,11.96409988,5903.00
Kepler-1292 b,0.162,0.01250,3.27646405,5556.00
Kepler-1021 b,0.208,0.01900,13.47469571,5431.00
HD 102329 c,1.210,1.52000,1123.00000000,4830.00
Kepler-165 b,0.207,0.01890,8.18084800,5211.00
Kepler-156 c,0.227,0.02210,15.90680100,5094.00
Kepler-1581 b,0.071,0.00137,6.28385491,6022.00
Kepler-234 b,0.330,0.04160,2.71150600,6224.00
Kepler-220 d,0.087,0.00284,28.12239700,4632.00
Kepler-239 c,0.224,0.02150,56.22809800,4914.00
Kepler-226 c,0.203,0.14200,5.34955500,5571.00
Kepler-1533 b,0.309,0.03720,308.54710000,6431.00
Kepler-1627 b,0.329,0.04150,7.20283653,5445.00
Kepler-395 b,0.092,0.00340,7.05434600,4262.00
HD 99706 b,1.220,1.23000,841.00000000,4862.00
EPIC 201238110 b,0.167,0.01310,28.16560000,3587.00
HIP 4845 b,0.347,0.04531,34.15000000,4010.00
Teegarden's Star b,0.091,0.00330,4.91000000,2904.00
Kepler-710 b,0.168,0.01320,4.34728553,5611.00
Kepler-308 b,0.189,0.01620,9.69492800,5895.00
Kepler-235 e,0.198,0.01750,46.18366900,4255.00
Kepler-267 b,0.177,0.11900,3.35372800,4258.00
Kepler-304 d,0.245,0.02520,9.65347100,4731.00
Kepler-584 b,0.376,0.05190,35.18103040,6195.00
Kepler-436 b,0.240,0.02490,64.00205000,4651.00
GJ 685 b,0.263,0.02832,24.16000000,3816.00
HD 202696 b,,1.99600,517.80000000,5040.00
HD 106906 b,1.110,11.00000,,6516.00
Kepler-466 c,0.112,0.00660,3.70921385,5927.00
Kepler-34 b,0.764,0.22000,288.82200000,5913.00
Kepler-389 c,0.130,0.00859,14.51143000,5376.00
Kepler-42 b,0.070,0.00126,1.21376720,3068.00
Kepler-356 b,0.140,0.00972,4.61269600,6133.00
Kepler-946 b,0.172,0.01380,11.79162572,5665.00
OGLE-2012-BLG-0358L b,1.200,1.85000,,
POTS-1 b,0.941,2.31000,3.16062960,4400.00
Kepler-52 d,0.174,0.01400,36.44517100,4263.00
K2-133 b,0.120,0.00742,3.07133000,3655.00
HD 121504 b,1.210,1.51000,63.33000000,6027.00
Kepler-726 b,0.291,0.03360,21.80451088,5452.00
Kepler-79 c,0.332,0.01900,27.40290000,6174.00
Kepler-739 b,0.296,0.03460,12.53248465,5601.00
Kepler-80 e,0.143,0.01299,4.64489000,4540.00
Kepler-803 b,0.338,0.04340,50.28638192,5919.00
OGLE-2017-BLG-0482L b,0.263,0.02800,,
PH2 b,0.903,80.00000,282.52550000,5629.00
GJ 3779 b,0.245,0.02517,3.02320000,3324.00
Kepler-1853 b,0.135,0.00918,48.88819885,4821.00
KOI-1257 b,0.940,1.45000,86.64766100,5520.00
HIP 78530 b,1.070,23.00000,,10500.00
Kepler-817 b,0.806,0.18900,3.99010623,5861.00
Kepler-945 b,0.235,0.02330,31.00338140,5718.00
Kepler-875 b,0.259,0.02750,27.50737990,5958.00
Kepler-886 b,0.136,0.00920,6.24146367,6098.00
Kepler-911 b,0.232,0.02290,20.31050100,6112.00
Kepler-1698 b,0.096,0.00394,1.21070000,4975.03
CoRoT-29 b,0.900,0.85000,2.85057000,5260.00
Kepler-957 b,0.491,0.08160,5.90741354,4963.00
Kepler-999 b,0.209,0.01910,5.99185702,6237.00
MOA-2010-BLG-353L b,0.994,0.27000,,
UZ For b,,6.30000,5840.00000000,5286.90
K2-374 b,0.142,0.00996,4.52195300,5789.00
K2-397 b,0.216,0.02020,3.57232600,5387.00
K2-407 b,0.114,0.00690,4.94190700,5563.00
Kepler-1038 c,0.126,0.00816,7.12765980,5159.00
HD 10442 b,1.210,1.48700,1032.30000000,4912.00
HD 128311 c,1.160,3.78900,921.53800000,4965.00
Kepler-1902 b,0.105,0.00546,3.82222009,3729.00
tau Cet h,0.106,0.00576,49.41000000,5310.00
HD 175541 b,1.260,0.59800,298.43000000,5013.00
K2-218 b,0.229,0.02240,8.67988500,5757.00
11 UMi b,1.090,14.74000,516.21997000,4213.00
HD 45184 b,0.314,0.03840,5.88540000,5869.00
HD 47366 c,1.200,1.88000,682.85000000,4914.00
Kepler-1064 b,0.138,0.00951,16.54080322,5153.00
K2-91 b,0.098,0.00430,1.41954900,3622.00
K2-154 c,0.185,0.01550,7.95486000,4097.00
Kepler-1389 b,0.158,0.01190,99.25309510,5078.00
Kepler-346 c,0.274,0.03030,23.85154900,6033.00
Kepler-83 d,0.173,0.07700,5.16979600,4648.00
Kepler-919 b,0.201,0.01790,11.04603384,6113.00
14 And b,1.150,4.80000,185.84000000,4813.00
Kepler-944 b,0.235,0.02330,43.31677370,5409.00
Kepler-1712 b,0.204,0.01840,13.81499958,3732.00
Kepler-1738 b,0.252,0.02630,7.67463016,6063.00
Kepler-1642 b,0.285,0.03250,12.20575130,5355.00
Kepler-415 c,0.201,0.01480,8.70800000,4362.00
Kepler-431 d,0.100,0.00444,11.92200000,6004.00
Kepler-329 c,0.172,0.01380,18.68473700,4257.00
Kepler-971 b,0.190,0.01630,9.59070716,5431.00
DMPP-1 b,0.472,0.07636,18.57000000,6196.00
GJ 180 b,0.217,0.02042,17.13300000,3371.00
Kepler-341 e,0.178,0.01450,42.47326900,6012.00
Kepler-38 b,0.384,0.38400,105.59900000,5623.00
Kepler-1762 b,0.246,0.02530,29.53910065,6572.00
Kepler-200 c,0.142,0.00993,10.22215700,5678.00
GJ 3293 e,0.145,0.01032,13.25430000,3466.00
GJ 163 b,0.290,0.03335,8.63182000,3500.00
HD 141399 d,1.220,1.18000,1069.80000000,5600.00
HD 93083 b,1.200,0.37000,143.58000000,4995.00
HD 159243 c,1.200,1.90000,248.40000000,6123.00
HD 152581 b,1.200,1.86900,686.50000000,5027.00
HD 208897 b,1.210,1.40000,352.70000000,4860.00
HD 102117 b,0.756,0.17000,20.81330000,5655.00
HD 195019 b,1.160,3.98000,18.20132000,5751.00
HR 8799 d,1.200,10.00000,37000.00000000,7204.58
gam Cep b,1.120,9.40000,903.30000000,4888.00
OGLE-TR-10 b,1.250,0.62000,3.10127800,5950.00
OGLE-2014-BLG-1722L c,0.978,0.26300,,
Kepler-1191 b,0.135,0.00909,5.60014851,5308.00
K2-258 b,0.268,0.02920,19.09210000,6351.00
Kepler-1063 b,0.133,0.00889,14.07971466,5945.00
K2-198 c,0.127,0.00822,3.35960550,5212.90
HD 208487 b,1.270,0.52000,130.08000000,6067.00
iot Dra b,1.100,11.82000,510.85440000,4504.00
Kepler-1032 b,0.167,0.01310,3.29011795,4647.00
K2-221 b,0.150,0.01090,2.39909400,5716.00
Kepler-240 b,0.122,0.00771,4.14449500,4985.00
Kepler-155 b,0.186,0.01580,5.93119400,4508.00
K2-200 b,0.122,0.00766,2.84988300,5233.00
K2-211 b,0.116,0.00705,0.66953200,5360.00
Kepler-100 c,0.196,0.02218,12.81590000,5825.00
K2-265 b,0.153,0.02058,2.36917200,5477.00
HD 40307 f,0.190,0.01640,51.76000000,4956.00
HD 45184 c,0.260,0.02770,13.13540000,5869.00
K2-190 c,0.098,0.00421,21.57402300,5631.00
K2-276 b,0.336,0.04300,18.71826900,5139.00
OGLE-TR-182 b,1.130,1.01000,3.97910000,5924.00
KOI-1599.02,0.170,0.02832,13.60880000,5833.00
K2-69 b,0.207,0.01890,7.06599000,4127.00
K2-14 b,0.429,0.06500,8.36802000,3789.00
KOI-351 f,0.257,0.02720,124.91440000,6080.00
K2-227 b,0.149,0.01070,13.62183200,5673.00
K2-292 b,0.235,0.07709,16.98410000,5725.00
K2-239 c,0.089,0.00306,7.77500000,3420.00
K2-158 c,0.114,0.00687,5.90279000,5503.00
K2-245 b,0.387,0.05460,11.89307000,5793.00
Kepler-147 c,0.217,0.02040,33.41642300,6012.00
Kepler-403 d,0.127,0.00819,13.61159129,6209.00
K2-226 b,0.137,0.00940,3.27108000,5424.00
HD 45364 c,1.260,0.54900,345.43000000,5466.00
Kepler-1257 b,0.136,0.00920,2.66831376,5502.00
Kepler-1100 b,0.156,0.01170,6.42200058,6247.00
Kepler-152 b,0.249,0.02580,18.20797300,5088.00
Kepler-1327 b,0.161,0.01230,14.88801098,5885.00
HIP 75092 b,1.200,1.79000,926.40000000,4891.00
HIP 114933 b,1.200,1.94000,1481.60000000,4823.00
Kepler-1879 b,0.184,0.01550,10.61340046,5865.00
Kepler-1882 b,0.133,0.00886,13.78730011,5691.00
CFHTWIR-Oph 98 b,1.860,7.80000,8040000.00000000,2320.00
NGTS-16 b,1.300,0.66700,4.84532000,5550.00
NGTS-15 b,1.100,0.75100,3.27623000,5600.00
NGTS-17 b,1.240,0.76400,3.24253000,5650.00
Kepler-1741 b,0.114,0.00681,2.75759006,3683.00
Kepler-1750 b,0.536,0.09470,205.91200260,5644.00
Kepler-1782 b,0.199,0.01760,5.75622988,4931.00
TOI-1442 b,0.104,0.00537,0.40906770,3330.00
TOI-3912 b,1.274,0.40600,3.49362640,5725.00
TOI-3235 b,1.017,0.66500,2.59261842,3388.80
Kepler-1862 b,0.197,0.01730,16.05730057,5644.00
HD 106252 b,1.110,10.00000,1531.00000000,5874.00
HD 106315 b,0.218,0.03964,9.55237000,6327.00
HD 109286 b,1.170,2.99000,520.10000000,5694.00
HAT-P-63 b,1.119,0.61400,3.37772800,5400.00
Kepler-1771 b,0.362,0.04870,88.64399719,5661.00
Kepler-1776 b,0.233,0.02300,35.01190186,5872.00
Kepler-1763 b,0.102,0.00499,1.48028004,5897.00
Kepler-1764 b,0.406,0.05930,70.46829987,6461.00
Kepler-1765 b,0.223,0.02130,10.41889954,5692.00
Kepler-1779 b,0.271,0.02970,16.34359932,5730.00
Kepler-1873 b,0.145,0.01030,0.55884200,5151.00
Kepler-1878 b,0.261,0.02790,4.44587994,5918.00
KMT-2018-BLG-1976L b,1.190,2.22000,,
KMT-2018-BLG-1996L b,1.230,1.09000,,
OGLE-2019-BLG-0954L b,1.100,14.20000,,
Kepler-1488 b,0.166,0.01300,39.81899320,5820.00
Kepler-1130 d,0.058,0.00063,4.27225018,5450.00
Kepler-129 c,0.225,0.13529,82.20000000,5770.00
Kepler-1311 b,0.111,0.00651,11.17269940,5748.00
Kepler-1321 c,0.214,0.02000,2.22649109,4094.00
Kepler-1696 b,0.251,0.02610,65.94090000,5712.00
KMT-2019-BLG-0371L b,1.130,7.70000,,
HD 24040 b,1.160,3.86000,3668.00000000,5802.00
HD 3765 b,0.764,0.17300,1211.00000000,5049.80
Kepler-1812 b,0.207,0.01890,7.16521978,6174.00
Kepler-1822 b,0.236,0.02360,22.13339996,5165.00
K2-347 b,0.215,0.02010,7.18725700,4599.00
K2-343 c,0.180,0.01490,7.67697200,3804.00
K2-332 b,0.196,0.01720,17.70632000,3315.00
K2-338 b,0.092,0.00340,3.85061400,4558.00
K2-341 b,0.286,0.03270,36.55255100,5817.00
EPIC 212297394 c,0.203,0.01820,5.21396500,5171.00
EPIC 212587672 c,0.207,0.01890,23.22855500,6004.00
EPIC 212587672 b,0.112,0.00669,15.28078000,6004.00
K2-354 b,0.139,0.00961,3.79330600,3669.00
K2-331 b,0.160,0.01210,9.39897700,5994.00
K2-345 b,0.188,0.01600,10.36743700,3779.00
K2-268 d,0.133,0.00889,4.52859800,5106.00
K2-268 e,0.119,0.00733,6.13124300,5106.00
K2-331 c,0.243,0.02470,22.99659100,5994.00
KMT-2018-BLG-1025L b,0.208,0.01906,,
K2-268 f,0.199,0.01760,26.27057000,5106.00
K2-335 b,0.197,0.01740,12.28321100,6222.00
K2-336 b,0.109,0.00624,21.19473300,5424.00
Proxima Cen b,0.092,0.00337,11.18680000,2900.00
Kepler-1826 b,0.132,0.00874,1.61536002,3821.00
Kepler-1830 b,0.297,0.03480,56.49330139,6160.00
Kepler-1840 b,0.248,0.02560,131.19000240,4898.00
K2-349 b,0.123,0.00780,9.03217800,4385.00
K2-350 c,0.244,0.02500,19.99194400,5789.00
K2-352 c,0.171,0.01370,8.23488500,5791.00
K2-185 c,0.213,0.01980,52.71349400,5788.00
K2-350 b,0.137,0.00940,4.16387300,5789.00
K2-352 d,0.199,0.01760,14.87138700,5791.00
K2-352 b,0.122,0.00771,3.66591200,5791.00
K2-351 b,0.227,0.02200,7.80616400,5769.00
K2-343 b,0.147,0.01060,2.78717400,3804.00
K2-337 b,0.234,0.02320,16.27356300,5869.00
K2-339 b,0.171,0.01370,19.50742800,4857.00
K2-340 b,0.300,0.03540,29.74045100,5532.00
K2-342 b,0.181,0.01500,11.56105200,5920.00
HD 39194 d,0.163,0.01259,33.91000000,5205.00
HD 25723 b,1.180,2.50000,457.01000000,4766.00
CD Cet b,0.162,0.01243,2.29070000,3130.00
OGLE-2018-BLG-1185L b,0.253,0.02643,,
TCP J05074264+2447555 b,0.421,0.06293,,5805.00
EPIC 206024342 d,0.232,0.02290,14.64753100,5724.00
17 Sco b,1.150,4.32000,578.38000000,4157.00
HD 39194 c,0.213,0.01982,14.03000000,5205.00
EPIC 228836835 b,0.098,0.00430,0.72811300,3782.00
Kepler-1852 b,0.168,0.01330,7.97094011,5237.00
Kepler-385 b,0.244,0.04000,10.04368600,6326.00
Kepler-1947 b,0.090,0.00317,6.96363020,6040.00
Kepler-1933 b,0.105,0.00553,4.94329023,5661.00
K2-168 b,0.166,0.01300,15.85230000,5502.70
HD 96700 d,0.322,0.03996,103.50000000,5845.00
EPIC 206024342 c,0.125,0.00800,0.91172400,5724.00
OGLE-2007-BLG-349L AB c,0.952,0.25171,2557.00000000,
HD 189567 c,0.227,0.02202,33.68800000,5726.00
HD 93385 b,0.168,0.01321,7.34260000,5977.00
Kepler-1909 b,0.097,0.00419,2.39160991,4935.00
Kepler-1939 b,0.104,0.00528,2.79065990,4353.00
Kepler-1719 b,0.352,0.04650,6.14955998,5687.00
Kepler-1932 b,0.135,0.00914,0.52417702,5278.00
HD 93385 c,0.229,0.02234,13.18000000,5977.00
EPIC 220492298 b,0.088,0.00295,0.76240600,5620.00
EPIC 201595106 b,0.116,0.00705,0.87721400,5820.00
EPIC 212624936 c,0.205,0.01860,11.81143700,5765.00
HD 96700 b,0.261,0.02800,8.12450000,5845.00
HD 93385 d,0.258,0.02737,45.85000000,5977.00
HD 154088 b,0.219,0.02077,18.56000000,5374.00
HD 156668 b,0.167,0.01300,4.64550000,4850.00
Kepler-1737 b,0.481,0.07900,64.61750031,5043.00
K2-264 c,0.238,0.02390,19.66030200,3660.00
Kepler-1700 b,0.259,0.02760,234.23900000,6031.00
K2-184 b,0.131,0.00869,16.97801020,5245.00
Kepler-1514 c,0.105,0.00546,10.51418100,6145.00
Kepler-501 b,0.384,0.05370,5.64067757,5904.00
Kepler-196 c,0.200,0.01780,47.42773700,5128.00
V830 Tau b,1.250,0.70000,4.92700000,4250.00
HD 164922 c,0.327,0.04090,75.74000000,5390.00
HD 164922 d,0.163,0.01259,12.45800000,5390.00
K2-404 b,0.226,0.02180,13.11536500,3748.00
K2-409 b,0.221,0.02110,1.90808400,5742.00
Kepler-1758 b,0.229,0.02240,9.97721005,5557.00
